make,model,km_driven,ownership,transmission,engine,fuel,city,reg_year_int,car_age,price
Renault,Lodgy 85PS RxE,92000.0,First Owner,Manual,1461.0,Diesel,Jaipur,2016.0,9.0,425000.0
Volkswagen,Taigun 1.0 TSI Highline AT BSVI,25000.0,First Owner,Automatic,999.0,Petrol,New Delhi,2021.0,4.0,1175000.0
Hyundai,i10 Magna 1.2,73000.0,First Owner,Manual,1197.0,Petrol,Chennai,2010.0,15.0,210000.0
Toyota,Innova Crysta 2.4 GX 8 STR AT,110000.0,First Owner,Automatic,2393.0,Diesel,Chennai,2021.0,4.0,2175000.0
Hyundai,i20 Sportz 1.2,11502.0,First Owner,Manual,1197.0,Petrol,Jaipur,2025.0,0.0,787000.0
Hyundai,i10 Magna 1.1L,37898.0,Second Owner,Manual,1086.0,Petrol,Ahmedabad,2016.0,9.0,303000.0
Skoda,Superb Style 1.8 TSI AT,67000.0,First Owner,Automatic,1798.0,Petrol,Mumbai,2017.0,8.0,1285000.0
Volkswagen,Vento Petrol Highline,79000.0,Third Owner,Manual,1598.0,Petrol,Pune,2014.0,11.0,299000.0
Kia,Sonet HTX Diesel BSVI,37000.0,First Owner,Manual,1493.0,Diesel,Chennai,2021.0,4.0,925000.0
Renault,KWID 1.0 AMT RXT,127347.0,First Owner,Automatic,999.0,Petrol,Hyderabad,2017.0,8.0,268000.0
Toyota,Glanza V,65008.0,Second Owner,Manual,1197.0,Petrol,Hyderabad,2020.0,5.0,665000.0
Mahindra,XUV300 W8 BSVI,37674.0,First Owner,Manual,1197.0,Petrol,Gurgaon,2021.0,4.0,795000.0
Tata,Punch Accomplished,6229.0,First Owner,Manual,1199.0,Petrol,Pune,2024.0,1.0,839000.0
Mahindra,XUV700 AX7 AT Luxury Pack BSVI,5500.0,First Owner,Automatic,1999.0,Petrol,Chennai,2024.0,1.0,2490000.0
Kia,Sonet HTK BSVI,54000.0,First Owner,Manual,1197.0,Petrol,Gurgaon,2021.0,4.0,725000.0
Hyundai,Creta 1.6 SX Automatic,27000.0,First Owner,Automatic,1591.0,Petrol,Mumbai,2018.0,7.0,925000.0
Toyota,Urban cruiser High,50869.0,First Owner,Manual,1462.0,Petrol,Noida,2022.0,3.0,759000.0
Skoda,Laura Elegance 1.9 TDI MT,94000.0,Second Owner,Manual,1896.0,Diesel,Jaipur,2012.0,13.0,375000.0
Honda,Elevate VX,15765.0,First Owner,Manual,1498.0,Petrol,New Delhi,2023.0,2.0,1222000.0
Renault,Triber RXZ Dual Tone,12038.0,First Owner,Manual,999.0,Petrol,Gurgaon,2022.0,3.0,896000.0
Mahindra,XUV500 W7 AT BSIV,87000.0,First Owner,Automatic,2179.0,Diesel,Noida,2019.0,6.0,950000.0
Hyundai,Venue SX Opt Turbo DCT,27459.0,First Owner,Automatic,998.0,Petrol,Hyderabad,2023.0,2.0,1190000.0
Maruti,Wagon R LXI BS IV,65000.0,First Owner,Manual,998.0,Petrol,Noida,2015.0,10.0,250000.0
Volkswagen,Vento 1.2 TSI Highline AT,47000.0,First Owner,Automatic,1197.0,Petrol,Thane,2015.0,10.0,585000.0
Volkswagen,Polo Cup Edition Comfortline,57729.0,First Owner,Manual,999.0,Petrol,Ahmedabad,2013.0,12.0,327000.0
Maruti,Celerio VXI CNG,50433.0,First Owner,Manual,998.0,CNG,Noida,2019.0,6.0,423000.0
Mahindra,XUV500 W9 AT,59890.0,First Owner,Automatic,2179.0,Diesel,Pune,2017.0,8.0,1092000.0
Volkswagen,Vento Diesel Highline,90937.0,Second Owner,Manual,1598.0,Diesel,Jaipur,2016.0,9.0,530000.0
Honda,Amaze VX i-VTEC,22854.0,First Owner,Manual,1198.0,Petrol,Ahmedabad,2022.0,3.0,795000.0
Skoda,Rapid 1.6 MPI Active Plus,70000.0,Second Owner,Manual,1598.0,Petrol,Bangalore,2013.0,12.0,295000.0
Honda,Jazz 1.2 V AT i VTEC,33000.0,Second Owner,Automatic,1199.0,Petrol,Bangalore,2017.0,8.0,575000.0
Tata,Tiago XZ Plus,40000.0,First Owner,Manual,1199.0,Petrol,Mumbai,2020.0,5.0,479000.0
Mahindra,TUV 300 mHAWK100 T8 AMT,40000.0,Second Owner,Automatic,1493.0,Diesel,Bangalore,2017.0,8.0,630000.0
Honda,Brio 1.2 S MT,41000.0,First Owner,Manual,1198.0,Petrol,Pune,2017.0,8.0,375000.0
Tata,Punch Adventure Rhythm CNG,16753.0,First Owner,Manual,1199.0,CNG,Noida,2023.0,2.0,717000.0
Hyundai,i20 Sportz Plus BSIV,18617.0,First Owner,Manual,1197.0,Petrol,Kolkata,2019.0,6.0,522000.0
Kia,Seltos HTK Diesel,25000.0,First Owner,Manual,1493.0,Diesel,New Delhi,2023.0,2.0,1250000.0
Kia,Sonet GTX Plus Diesel BSVI,76184.0,First Owner,Manual,1493.0,Diesel,Noida,2021.0,4.0,943000.0
Mahindra,Scorpio S11,105000.0,First Owner,Manual,2179.0,Diesel,Noida,2021.0,4.0,1395000.0
Volkswagen,Taigun 1.5 TSI GT Plus DSG Ventilated Seat,6000.0,First Owner,Automatic,1498.0,Petrol,New Delhi,2024.0,1.0,1750000.0
Tata,Tiago XZA,11870.0,First Owner,Automatic,1199.0,Petrol,Chennai,2023.0,2.0,686000.0
Kia,Sonet HTK Plus,13000.0,First Owner,Manual,1197.0,Petrol,Chennai,2023.0,2.0,1090000.0
Honda,Jazz 1.2 V i VTEC,57638.0,First Owner,Manual,1199.0,Petrol,Hyderabad,2017.0,8.0,498000.0
Maruti,Vitara Brezza ZDi Plus Dual Tone,60000.0,First Owner,Manual,1248.0,Diesel,Gurgaon,2017.0,8.0,550000.0
Tata,Nexon XZ BSVI,51189.0,First Owner,Manual,1199.0,Petrol,Ahmedabad,2022.0,3.0,715000.0
Kia,Sonet GTX Plus Turbo DCT BSVI,14000.0,First Owner,Automatic,998.0,Petrol,New Delhi,2024.0,1.0,1400000.0
Kia,Seltos HTX,29674.0,First Owner,Manual,1497.0,Petrol,Chennai,2021.0,4.0,1300000.0
Maruti,FRONX Zeta Turbo AT,26876.0,First Owner,Automatic,998.0,Petrol,Hyderabad,2024.0,1.0,1081000.0
Toyota,Innova Crysta 2.7 VX 7 STR,20000.0,First Owner,Manual,2694.0,Petrol,Faridabad,2022.0,3.0,1820000.0
Skoda,Slavia 1.5 TSI Ambition AT,30000.0,First Owner,Automatic,1498.0,Petrol,Noida,2023.0,2.0,1475000.0
Mahindra,XUV300 W8 AMT Diesel BSIV,39893.0,First Owner,Automatic,1497.0,Diesel,New Delhi,2020.0,5.0,662000.0
Renault,KWID 1.0 RXL,77500.0,First Owner,Manual,999.0,Petrol,Noida,2016.0,9.0,255000.0
Tata,Nexon XE Diesel,99480.0,First Owner,Manual,1497.0,Diesel,Jaipur,2018.0,7.0,537000.0
Skoda,Kushaq 1.5 TSI Style BSVI,34000.0,First Owner,Manual,1498.0,Petrol,Kolkata,2021.0,4.0,1090000.0
Mahindra,Scorpio N Z8,2000.0,First Owner,Manual,1997.0,Petrol,Gurgaon,2025.0,0.0,2030000.0
Honda,Amaze 2nd Gen VX,52000.0,First Owner,Manual,1199.0,Petrol,Chennai,2021.0,4.0,675000.0
Mahindra,Scorpio N Z8 Diesel 4x4 AT BSVI,18000.0,First Owner,Automatic,2198.0,Diesel,Kolkata,2023.0,2.0,2085000.0
Skoda,Kushaq 1.0 TSI Ambition AT,36000.0,First Owner,Automatic,999.0,Petrol,Hyderabad,2022.0,3.0,1475000.0
Mahindra,XUV300 W6 Sunroof BSVI,32000.0,First Owner,Manual,1197.0,Petrol,New Delhi,2023.0,2.0,725000.0
Volkswagen,Vento 1.6 Comfortline,72121.0,First Owner,Manual,1598.0,Petrol,Gurgaon,2017.0,8.0,495000.0
Maruti,Ignis Sigma BSVI,68133.0,First Owner,Manual,1197.0,Petrol,Ahmedabad,2021.0,4.0,408000.0
Toyota,Innova Hycross ZX(O) Hybrid,15000.0,First Owner,Automatic,1987.0,Petrol,Mumbai,2024.0,1.0,3650000.0
Kia,Sonet HTK Plus,10000.0,First Owner,Manual,1197.0,Petrol,Chandigarh,2024.0,1.0,1000000.0
Tata,Nexon Pure S,16320.0,First Owner,Manual,1199.0,Petrol,Kolkata,2024.0,1.0,895000.0
Hyundai,Grand i10 Nios AMT Asta,34185.0,First Owner,Automatic,1197.0,Petrol,Pune,2021.0,4.0,688000.0
Maruti,Baleno 1.2 Delta,19000.0,First Owner,Manual,1197.0,Petrol,Mumbai,2018.0,7.0,575000.0
Tata,Nexon XZ Plus BSVI,40000.0,First Owner,Manual,1199.0,Petrol,Chandigarh,2022.0,3.0,780000.0
Kia,Sonet GTX Plus Turbo iMT,75605.0,First Owner,Automatic,998.0,Petrol,Noida,2022.0,3.0,999000.0
Maruti,Vitara Brezza VDi Option,68000.0,First Owner,Manual,1248.0,Diesel,Noida,2017.0,8.0,545000.0
Honda,Amaze S i-VTEC,48577.0,First Owner,Manual,1198.0,Petrol,Gurgaon,2015.0,10.0,331000.0
Kia,Sonet GTX Plus Turbo iMT,14263.0,First Owner,Automatic,998.0,Petrol,Pune,2022.0,3.0,1078000.0
Toyota,Fortuner 2.5 4x2 MT TRD Sportivo,120000.0,First Owner,Manual,2494.0,Diesel,Noida,2015.0,10.0,1090000.0
Skoda,Octavia Style Plus 1.8 TSI AT,61000.0,First Owner,Automatic,1798.0,Petrol,Pune,2016.0,9.0,845000.0
Volkswagen,Polo Petrol Comfortline 1.2L,71071.0,First Owner,Manual,1198.0,Petrol,Gurgaon,2012.0,13.0,225000.0
Tata,Nexon XZA Plus LUXS Kaziranga AMT,4071.0,First Owner,Automatic,1199.0,Petrol,New Delhi,2023.0,2.0,1098000.0
Tata,Punch Creative Plus,5100.0,First Owner,Manual,1199.0,Petrol,Pune,2024.0,1.0,939000.0
Maruti,Swift VXi,12000.0,First Owner,Manual,1197.0,Petrol,Kolkata,2024.0,1.0,695000.0
Volkswagen,Polo Petrol Trendline 1.2L,100000.0,Second Owner,Manual,1198.0,Petrol,Noida,2011.0,14.0,150000.0
Mahindra,Thar LX Convert Top Diesel AT,8000.0,First Owner,Automatic,2184.0,Diesel,Bangalore,2024.0,1.0,1850000.0
Volkswagen,Polo 1.5 TDI Comfortline,69000.0,First Owner,Manual,1498.0,Diesel,Gurgaon,2017.0,8.0,425000.0
Honda,Amaze S Petrol BSIV,15948.0,First Owner,Manual,1199.0,Petrol,Bangalore,2019.0,6.0,585000.0
Maruti,Ertiga SHVS VDI,89319.0,First Owner,Manual,1248.0,Diesel,Chandigarh,2016.0,9.0,560000.0
Tata,Nexon XZ Plus BSVI,33001.0,First Owner,Manual,1199.0,Petrol,Kolkata,2022.0,3.0,799000.0
Mahindra,Bolero Neo N8 BSVI,14000.0,First Owner,Manual,1493.0,Diesel,Bangalore,2022.0,3.0,1075000.0
Maruti,Alto 800 VXI,32779.0,First Owner,Manual,796.0,Petrol,Ahmedabad,2019.0,6.0,321000.0
Maruti,Alto K10 VXI,45897.0,Third Owner,Manual,998.0,Petrol,Bangalore,2017.0,8.0,305000.0
Maruti,Alto 800 LXI Opt BSVI,12935.0,First Owner,Manual,796.0,Petrol,Noida,2021.0,4.0,350000.0
Honda,WR-V i-DTEC VX,45290.0,First Owner,Manual,1498.0,Diesel,Mumbai,2017.0,8.0,750000.0
Kia,Sonet HTK Plus,16000.0,First Owner,Manual,1197.0,Petrol,Ahmedabad,2023.0,2.0,900000.0
Mahindra,KUV 100 NXT G80 K2,58000.0,Second Owner,Manual,1198.0,Petrol,Noida,2018.0,7.0,325000.0
Renault,KWID RXT,31451.0,First Owner,Manual,799.0,Petrol,Pune,2016.0,9.0,276000.0
Maruti,Celerio VXI CNG,37469.0,First Owner,Manual,998.0,CNG,Gurgaon,2022.0,3.0,537000.0
Renault,KWID 1.0 AMT RXT,9700.0,First Owner,Automatic,999.0,Petrol,Chennai,2018.0,7.0,425000.0
Tata,Hexa XTA,61000.0,First Owner,Automatic,2179.0,Diesel,Bangalore,2019.0,6.0,1295000.0
Tata,Harrier Pure Plus S Dark AT,14000.0,First Owner,Automatic,1956.0,Diesel,Jaipur,2024.0,1.0,1880000.0
Maruti,Celerio VXI,25832.0,First Owner,Manual,998.0,Petrol,Ahmedabad,2023.0,2.0,471000.0
Honda,Brio S MT,79000.0,First Owner,Manual,1198.0,Petrol,Faridabad,2012.0,13.0,175000.0
Tata,Punch Adventure AMT,21944.0,First Owner,Automatic,1199.0,Petrol,Gurgaon,2023.0,2.0,615000.0
Renault,Duster RXL AWD,132000.0,First Owner,Manual,1461.0,Diesel,Pune,2014.0,11.0,450000.0
Renault,Duster 85PS Diesel RxS,53000.0,First Owner,Manual,1461.0,Diesel,Jaipur,2018.0,7.0,600000.0
Toyota,Urban cruiser Premium,18987.0,First Owner,Manual,1462.0,Petrol,Pune,2022.0,3.0,880000.0
Toyota,Taisor S Plus AMT,3019.0,First Owner,Automatic,1197.0,Petrol,Mumbai,2024.0,1.0,995000.0
Maruti,Wagon R LXI CNG,68616.0,First Owner,Manual,998.0,CNG,Gurgaon,2019.0,6.0,429000.0
Mahindra,Thar LX 4WD Hard Top BSVI,68000.0,Second Owner,Manual,1997.0,Petrol,Hyderabad,2021.0,4.0,1295000.0
Tata,Nexon 1.5 Revotorq XZ Plus,82151.0,First Owner,Manual,1497.0,Diesel,Chennai,2019.0,6.0,704000.0
Maruti,Alto 800 LXi,28504.0,First Owner,Manual,796.0,Petrol,Bangalore,2013.0,12.0,257000.0
Maruti,Celerio VXI AMT,68652.0,First Owner,Automatic,998.0,Petrol,New Delhi,2014.0,11.0,263000.0
Mahindra,XUV700 AX7 7Str,22000.0,First Owner,Manual,1999.0,Petrol,Pune,2023.0,2.0,1850000.0
Mahindra,XUV500 W7 BSIV,150000.0,First Owner,Manual,2179.0,Diesel,Jaipur,2018.0,7.0,850000.0
Skoda,Kushaq 1.0 TSI Monte Carlo AT,20230.0,First Owner,Automatic,999.0,Petrol,Faridabad,2022.0,3.0,1300000.0
Honda,City VX MT,72428.0,First Owner,Manual,1498.0,Petrol,Pune,2019.0,6.0,745000.0
Maruti,Ciaz Delta,33856.0,First Owner,Manual,1462.0,Petrol,Chandigarh,2023.0,2.0,785000.0
Mahindra,XUV300 W4 BSVI,70000.0,First Owner,Manual,1197.0,Petrol,Jaipur,2022.0,3.0,750000.0
Renault,Kiger RXT,9415.0,First Owner,Manual,999.0,Petrol,Gurgaon,2022.0,3.0,620000.0
Toyota,Glanza S,10633.0,First Owner,Manual,1197.0,Petrol,Chandigarh,2023.0,2.0,685000.0
Toyota,Urban cruiser Mid AT,37000.0,Second Owner,Automatic,1462.0,Petrol,Faridabad,2022.0,3.0,745000.0
Toyota,Land Cruiser 300 ZX,16000.0,First Owner,Automatic,3346.0,Diesel,New Delhi,2023.0,2.0,24300000.0
Tata,Nexon 1.2 Revotron XZ Plus Dual Tone,60000.0,First Owner,Manual,1198.0,Petrol,Jaipur,2018.0,7.0,600000.0
Maruti,Ritz LDi,110490.0,First Owner,Manual,1248.0,Diesel,Jaipur,2014.0,11.0,280000.0
Hyundai,i20 Sportz 1.2,27345.0,First Owner,Manual,1197.0,Petrol,Ahmedabad,2023.0,2.0,731000.0
Volkswagen,Tiguan 2.0 TDI Highline,57000.0,Second Owner,Automatic,1968.0,Diesel,Mumbai,2018.0,7.0,2100000.0
Volkswagen,Taigun 1.0 Highline AT,52200.0,First Owner,Automatic,999.0,Petrol,Hyderabad,2021.0,4.0,1175000.0
Hyundai,Creta 1.6 SX Diesel,105057.0,Second Owner,Manual,1582.0,Diesel,Gurgaon,2016.0,9.0,683000.0
Toyota,Hyryder V HYBRID,34324.0,First Owner,Automatic,1490.0,Petrol,Noida,2023.0,2.0,1838000.0
Honda,City i VTEC V,41000.0,Second Owner,Manual,1497.0,Petrol,Bangalore,2017.0,8.0,710000.0
Honda,Amaze VX i-Vtech,77000.0,First Owner,Manual,1198.0,Petrol,Chandigarh,2013.0,12.0,365000.0
Maruti,Ertiga ZXI,62000.0,Second Owner,Manual,1373.0,Petrol,Pune,2013.0,12.0,445000.0
Tata,Altroz XT BSVI,22000.0,First Owner,Manual,1199.0,Petrol,Kolkata,2021.0,4.0,555000.0
Honda,City 1.5 V MT,150000.0,Second Owner,Manual,1497.0,Petrol,Chandigarh,2010.0,15.0,250000.0
Kia,Seltos GTX Plus Diesel AT,20000.0,First Owner,Automatic,1493.0,Diesel,Kolkata,2022.0,3.0,1390000.0
Mahindra,TUV 300 T8 AMT,98000.0,First Owner,Automatic,1493.0,Diesel,Gurgaon,2015.0,10.0,401000.0
Toyota,Etios GD,91735.0,First Owner,Manual,1364.0,Diesel,Pune,2012.0,13.0,285000.0
Maruti,S Cross Zeta DDiS 200 SH,75000.0,First Owner,Manual,1248.0,Diesel,Jaipur,2020.0,5.0,775000.0
Honda,City i-VTEC CVT VX,63000.0,Second Owner,Automatic,1497.0,Petrol,Gurgaon,2017.0,8.0,610000.0
Skoda,Rapid 1.6 MPI Active,75000.0,First Owner,Manual,1598.0,Petrol,Chennai,2015.0,10.0,500000.0
Toyota,Fortuner 4x2 Manual,228000.0,Second Owner,Manual,2982.0,Diesel,Pune,2014.0,11.0,1199000.0
Hyundai,i10 Sportz,80000.0,First Owner,Manual,1197.0,Petrol,Hyderabad,2012.0,13.0,285000.0
Renault,KWID 1.0 RXT Opt,97709.0,First Owner,Manual,999.0,Petrol,Gurgaon,2018.0,7.0,305000.0
Mahindra,Thar LX 4WD Hard Top Diesel BSVI,42947.0,First Owner,Manual,2184.0,Diesel,Gurgaon,2021.0,4.0,1251000.0
Maruti,Ertiga ZXI,74250.0,First Owner,Manual,1462.0,Petrol,Chandigarh,2020.0,5.0,743000.0
Maruti,Celerio X AMT ZXI Option BSIV,48000.0,First Owner,Automatic,998.0,Petrol,Chennai,2019.0,6.0,485000.0
Toyota,Innova 2.5 GX (Diesel) 7 Seater BS IV,142000.0,Fourth Owner,Manual,2494.0,Diesel,Ahmedabad,2015.0,10.0,651000.0
Volkswagen,Virtus GT Plus DSG BSVI,28819.0,First Owner,Automatic,1498.0,Petrol,Bangalore,2022.0,3.0,1765000.0
Volkswagen,Ameo 1.5 TDI Highline,42183.0,First Owner,Manual,1498.0,Diesel,Chennai,2017.0,8.0,518000.0
Kia,Seltos HTX IVT,28000.0,First Owner,Automatic,1497.0,Petrol,New Delhi,2022.0,3.0,1390000.0
Renault,KWID 1.0 AMT RXT,39000.0,First Owner,Automatic,999.0,Petrol,New Delhi,2017.0,8.0,245000.0
Maruti,Ignis 1.2 AMT Zeta BSIV,60454.0,First Owner,Automatic,1197.0,Petrol,Jaipur,2019.0,6.0,472000.0
Tata,Altroz XT,17719.0,First Owner,Manual,1199.0,Petrol,Kolkata,2024.0,1.0,780000.0
Hyundai,i10 Magna,104768.0,First Owner,Manual,1197.0,Petrol,Chennai,2011.0,14.0,260000.0
Hyundai,i20 Asta 1.4 CRDi,87500.0,Second Owner,Manual,1396.0,Diesel,Chandigarh,2015.0,10.0,485000.0
Honda,Amaze VX CVT Petrol,12670.0,First Owner,Automatic,1199.0,Petrol,Hyderabad,2023.0,2.0,940000.0
Tata,Tigor XM,47000.0,First Owner,Manual,1199.0,Petrol,Chennai,2021.0,4.0,545000.0
Mahindra,Thar LX 4WD Hard Top Diesel AT BSVI,38000.0,First Owner,Automatic,2184.0,Diesel,Jaipur,2022.0,3.0,1325000.0
Skoda,Slavia 1.0 TSI Style AT BSVI,82000.0,First Owner,Automatic,999.0,Petrol,Noida,2023.0,2.0,1275000.0
Tata,Punch Adventure BSVI,45715.0,First Owner,Manual,1199.0,Petrol,Gurgaon,2022.0,3.0,585000.0
Honda,City V MT,42572.0,First Owner,Manual,1498.0,Petrol,Kolkata,2021.0,4.0,749000.0
Tata,Nexon XZA Plus AMT S,24611.0,First Owner,Automatic,1199.0,Petrol,Mumbai,2021.0,4.0,890000.0
Maruti,Baleno Sigma,9594.0,First Owner,Manual,1197.0,Petrol,Faridabad,2021.0,4.0,565000.0
Honda,Jazz V,18908.0,First Owner,Manual,1199.0,Petrol,Ahmedabad,2018.0,7.0,528000.0
Honda,Amaze VX CVT Petrol,28088.0,First Owner,Automatic,1199.0,Petrol,Hyderabad,2022.0,3.0,840000.0
Honda,City ZX CVT,49000.0,First Owner,Automatic,1498.0,Petrol,Kolkata,2023.0,2.0,1099000.0
Volkswagen,Vento 1.0 TSI Highline Plus AT,21000.0,Second Owner,Automatic,999.0,Petrol,Chennai,2021.0,4.0,950000.0
Kia,Seltos HTK Plus IVT,4000.0,First Owner,Automatic,1497.0,Petrol,Mumbai,2024.0,1.0,1625000.0
Kia,Sonet HTK Plus Turbo iMT BSVI,63000.0,First Owner,Manual,998.0,Petrol,Noida,2020.0,5.0,775000.0
Kia,Sonet GTX Plus Turbo DCT,15000.0,First Owner,Automatic,998.0,Petrol,Bangalore,2023.0,2.0,1325000.0
Tata,Tiago XT CNG BSVI,72421.0,First Owner,Manual,1199.0,CNG,Mumbai,2022.0,3.0,517000.0
Mahindra,XUV500 W7,65000.0,Second Owner,Manual,2179.0,Diesel,Mumbai,2018.0,7.0,825000.0
Volkswagen,Ameo 1.0 MPI Trendline,51735.0,First Owner,Manual,999.0,Petrol,Noida,2018.0,7.0,396000.0
Kia,Seltos HTK Plus,15000.0,First Owner,Manual,1497.0,Petrol,Chennai,2023.0,2.0,1200000.0
Renault,Duster 110PS Diesel RxL,85676.0,First Owner,Manual,1461.0,Diesel,Gurgaon,2016.0,9.0,400000.0
Toyota,Yaris G CVT BSIV,56000.0,First Owner,Automatic,1496.0,Petrol,Kolkata,2018.0,7.0,565000.0
Maruti,Celerio ZXI,72209.0,First Owner,Manual,998.0,Petrol,Ahmedabad,2016.0,9.0,368000.0
Renault,Kiger RXT,18000.0,First Owner,Manual,999.0,Petrol,Mumbai,2022.0,3.0,649000.0
Tata,Harrier XZ BSIV,87000.0,First Owner,Manual,1956.0,Diesel,Chandigarh,2019.0,6.0,890000.0
Renault,Triber RXZ,76152.0,First Owner,Manual,999.0,Petrol,Jaipur,2020.0,5.0,537000.0
Hyundai,Verna VTVT 1.6 AT SX Plus,36225.0,First Owner,Automatic,1591.0,Petrol,Mumbai,2019.0,6.0,799000.0
Volkswagen,Vento Diesel Highline,103652.0,Second Owner,Manual,1598.0,Diesel,Hyderabad,2015.0,10.0,440000.0
Volkswagen,Polo 1.2 MPI Highline Plus,53000.0,First Owner,Manual,1199.0,Petrol,Pune,2018.0,7.0,655000.0
Kia,Carens Prestige Plus Diesel,21876.0,First Owner,Manual,1493.0,Diesel,Hyderabad,2023.0,2.0,1374000.0
Skoda,Superb Petrol Ambition,49830.0,First Owner,Manual,1798.0,Petrol,Ahmedabad,2021.0,4.0,784000.0
Hyundai,Creta 1.6 E Plus,88704.0,First Owner,Manual,1591.0,Petrol,Pune,2018.0,7.0,724000.0
Toyota,Rumion S AT,6000.0,First Owner,Automatic,1462.0,Petrol,Ahmedabad,2025.0,0.0,1090000.0
Toyota,Urban cruiser Premium AT,16249.0,First Owner,Automatic,1462.0,Petrol,Gurgaon,2022.0,3.0,906000.0
Tata,Tiago 1.2 Revotron XT,19303.0,First Owner,Manual,1199.0,Petrol,Bangalore,2023.0,2.0,607000.0
Hyundai,i20 N-Line N8 DCT Dual Tone BSVI,31000.0,Second Owner,Automatic,998.0,Petrol,Mumbai,2021.0,4.0,775000.0
Kia,Seltos GTX Plus,50398.0,Second Owner,Manual,1353.0,Petrol,Chennai,2022.0,3.0,1493000.0
Skoda,Fabia 1.2 Petrol Active,80000.0,First Owner,Manual,1198.0,Petrol,Gurgaon,2011.0,14.0,150000.0
Volkswagen,Taigun 1.0 TSI Comfortline BSVI,25063.0,First Owner,Manual,999.0,Petrol,Bangalore,2021.0,4.0,1195000.0
Maruti,Brezza Vxi AT,5158.0,First Owner,Automatic,1462.0,Petrol,Noida,2022.0,3.0,1000000.0
Mahindra,XUV500 W5,26322.0,First Owner,Manual,2179.0,Diesel,Bangalore,2020.0,5.0,1067000.0
Volkswagen,Jetta 1.4 TSI,75000.0,First Owner,Manual,1390.0,Petrol,New Delhi,2012.0,13.0,300000.0
Hyundai,i10 Magna,40645.0,First Owner,Manual,1197.0,Petrol,New Delhi,2013.0,12.0,209000.0
Renault,Kiger RXZ,10971.0,First Owner,Manual,999.0,Petrol,Mumbai,2021.0,4.0,600000.0
Hyundai,i10 Magna,40000.0,First Owner,Manual,1197.0,Petrol,Pune,2011.0,14.0,210000.0
Volkswagen,Taigun 1.0 TSI Topline BSVI,17170.0,First Owner,Manual,999.0,Petrol,Gurgaon,2023.0,2.0,1271000.0
Kia,Seltos GTX Plus,67048.0,Second Owner,Manual,1353.0,Petrol,Noida,2020.0,5.0,1132000.0
Maruti,Celerio VXI CNG,56906.0,First Owner,Manual,998.0,CNG,Gurgaon,2021.0,4.0,490000.0
Honda,WR-V i-DTEC VX,121000.0,Second Owner,Manual,1498.0,Diesel,Noida,2018.0,7.0,490000.0
Kia,Seltos GTX Plus DCT,60523.0,First Owner,Automatic,1353.0,Petrol,Jaipur,2019.0,6.0,1186000.0
Hyundai,Grand i10 Magna,69000.0,First Owner,Manual,1197.0,Petrol,Bangalore,2014.0,11.0,410000.0
Honda,City V MT,120000.0,First Owner,Manual,1497.0,Petrol,Chandigarh,2011.0,14.0,275000.0
Toyota,Innova 2.5 G (Diesel) 7 Seater BS IV,175000.0,Second Owner,Manual,2494.0,Diesel,Pune,2013.0,12.0,725000.0
Tata,Nexon Creative Plus S,11000.0,First Owner,Manual,1199.0,Petrol,New Delhi,2023.0,2.0,1075000.0
Kia,Seltos HTK G,9536.0,First Owner,Manual,1497.0,Petrol,Bangalore,2022.0,3.0,1172000.0
Maruti,Alto 800 LXI,27000.0,Third Owner,Manual,796.0,Petrol,Mumbai,2019.0,6.0,325000.0
Mahindra,XUV700 AX7 Diesel AT Luxury Pack AWD BSVI,126000.0,First Owner,Automatic,2198.0,Diesel,Chennai,2022.0,3.0,1975000.0
Mahindra,Thar AX Opt 4WD Hard Top Diesel BSVI,25000.0,First Owner,Manual,2184.0,Diesel,Hyderabad,2022.0,3.0,1595000.0
Mahindra,Bolero B6 Opt,20000.0,First Owner,Manual,1493.0,Diesel,Chandigarh,2023.0,2.0,950000.0
Skoda,Kushaq 1.0 TSI Ambition BSVI,86106.0,First Owner,Manual,999.0,Petrol,Hyderabad,2021.0,4.0,823000.0
Tata,Nexon XZ Plus,46563.0,First Owner,Manual,1199.0,Petrol,Bangalore,2021.0,4.0,949000.0
Toyota,Innova Crysta 2.7 ZX 7 STR AT,56973.0,First Owner,Automatic,2694.0,Petrol,Noida,2023.0,2.0,1950000.0
Honda,Amaze VX i-VTEC,24453.0,First Owner,Manual,1198.0,Petrol,Ahmedabad,2022.0,3.0,802000.0
Toyota,Innova 2.5 G (Diesel) 8 Seater,96000.0,Second Owner,Manual,2494.0,Diesel,Pune,2013.0,12.0,650000.0
Volkswagen,Vento Petrol Comfortline,107000.0,Second Owner,Manual,1598.0,Petrol,Pune,2014.0,11.0,300000.0
Honda,Amaze S i-Dtech,65000.0,Second Owner,Manual,1498.0,Diesel,Chandigarh,2015.0,10.0,380000.0
Hyundai,Creta 1.6 CRDi AT SX Plus,84000.0,First Owner,Automatic,1582.0,Diesel,Chandigarh,2017.0,8.0,750000.0
Maruti,Wagon R LXI CNG,60089.0,First Owner,Manual,998.0,CNG,Gurgaon,2022.0,3.0,502000.0
Hyundai,i10 Sportz,75000.0,Second Owner,Manual,1197.0,Petrol,Mumbai,2011.0,14.0,165000.0
Volkswagen,Ameo 1.5 TDI Highline,80115.0,First Owner,Manual,1498.0,Diesel,Pune,2017.0,8.0,575000.0
